date,symbol,twitterPosts,twitterComments,twitterLikes,twitterImpressions,twitterSentiment
11/12/2021,ES,29,43,293,209588,
11/12/2021,F,510,537,2928,2014782,
11/12/2021,GILD,26,4,15,126777,
11/12/2021,GOOG,44,143,869,56198,
11/12/2021,GOOGL,158,518,2314,1192139,
11/12/2021,GS,502,214865,213921,159079,
11/12/2021,KEY,25,0,3,16590,
11/12/2021,MA,532,20667,18172,392031,
11/12/2021,META,309,668,4380,1370763,
11/12/2021,MSFT,273,935,6111,1267020,
11/12/2021,NFLX,25,104,369,284662,
11/12/2021,NVDA,254,1031,5585,892045,
11/12/2021,PFE,69,164,689,859777,
11/12/2021,STZ,163,4066,5817,1252883,
11/12/2021,T,25,41,142,26458,
11/12/2021,TSLA,4684,388596,3674892,16641062,
12/12/2021,AAL,33,381,3211,288795,
12/12/2021,AAPL,1318,21711,170677,7894510,
12/12/2021,ABBV,38,123,764,427504,
12/12/2021,AMD,192,740,5281,1090802,
12/12/2021,AMZN,408,3069,17633,1965456,
12/12/2021,ATVI,29,19,59,84233,
12/12/2021,BA,62,13134,14748,475618,
12/12/2021,C,22,13,71,34444,
12/12/2021,CRM,59,591,8791,232082,
12/12/2021,DIS,98,265,1989,573740,
12/12/2021,EBAY,22,28,184,79520,
12/12/2021,ES,91,236,2030,560186,
12/12/2021,F,340,689,5315,5158664,
12/12/2021,GILD,30,18,108,183015,
12/12/2021,GOOG,82,286,1988,369199,
12/12/2021,GOOGL,207,1564,10009,1260310,
12/12/2021,GS,26,731,957,62393,
12/12/2021,JPM,26,37,388,163466,
12/12/2021,KEY,57,37,117,128122,
12/12/2021,KO,24,26,106,161792,
12/12/2021,LUV,36,634,1202,104471,
12/12/2021,MA,58,1661,2488,73009,
12/12/2021,META,296,3943,24301,2376595,
12/12/2021,MNST,21,25,269,34008,
12/12/2021,MSFT,317,2165,11363,1576758,
12/12/2021,MU,81,520,4154,508185,
12/12/2021,NFLX,69,108,552,438235,
12/12/2021,NKE,38,85,750,399601,
12/12/2021,NVDA,326,2815,20816,2734767,
12/12/2021,OXY,28,185,346,77822,
12/12/2021,PEP,21,23,37,49767,
12/12/2021,PFE,170,780,3504,2282080,
12/12/2021,STZ,159,7883,10371,144897,
12/12/2021,T,54,56,281,202148,
12/12/2021,TSLA,5395,893397,7649606,12692451,
12/12/2021,V,71,953,10474,625741,
13/12/2021,A,67,5,17,136327,
13/12/2021,AAL,205,3174,20581,1638262,
13/12/2021,AAPL,4985,40595,398207,47258717,
13/12/2021,ABBV,195,1556,9678,994723,
13/12/2021,ABT,76,79,347,589945,
13/12/2021,AMD,759,5527,35031,4008929,
13/12/2021,AMZN,961,5211,29565,12022827,
13/12/2021,ATVI,75,26,163,298932,
13/12/2021,BA,315,11929,13788,5676830,
13/12/2021,C,124,82,354,1043263,
13/12/2021,CMG,40,8,36,150206,
13/12/2021,CRM,117,850,9904,316412,
13/12/2021,D,28,0,3,80357,
13/12/2021,DAL,155,208,456,844219,
13/12/2021,DIS,444,1890,14123,2718256,
13/12/2021,EA,40,419,2951,199609,
13/12/2021,EBAY,75,217,1499,226135,
13/12/2021,EL,25,11,134,149518,
13/12/2021,ES,527,748,10795,1997154,
13/12/2021,F,932,2611,17379,6291965,
13/12/2021,FCX,340,52205,53595,362978,
13/12/2021,GILD,120,84,415,1383940,
13/12/2021,GOOG,380,2357,26809,2030722,
13/12/2021,GOOGL,574,13484,59688,3941332,
13/12/2021,GS,282,5575,36062,1185909,
13/12/2021,JPM,170,94,816,1138431,
13/12/2021,K,55,15,27,1050577,
13/12/2021,KEY,170,182,797,225614,
13/12/2021,KO,368,484,1850,2704389,
13/12/2021,LUV,66,322,1641,234643,
13/12/2021,MA,150,3260,4764,447580,
13/12/2021,META,835,2825,15231,6541394,
13/12/2021,MNST,60,73,311,76558,
13/12/2021,MO,48,99,442,370773,
13/12/2021,MSFT,832,35723,90124,4633231,
13/12/2021,MU,276,901,6818,1654282,
13/12/2021,NFLX,310,5344,23280,2148142,
13/12/2021,NKE,217,1258,7879,1213139,
13/12/2021,NVDA,833,2023,13361,4073680,
13/12/2021,OXY,73,260,674,466779,
13/12/2021,PEP,82,661,6182,507472,
13/12/2021,PFE,1195,2282,9317,23270213,
13/12/2021,PG,85,37,119,455041,
13/12/2021,PM,76,89,941,628830,
13/12/2021,REGN,71,139,1483,346887,
13/12/2021,STZ,112,4829,8218,478652,
13/12/2021,T,325,731,7074,1449568,
13/12/2021,TSLA,6820,274708,2430469,31263377,
13/12/2021,V,195,1426,10492,1877135,
14/12/2021,A,48,5,9,82623,
14/12/2021,AAL,250,1380,6243,1934032,
14/12/2021,AAPL,3666,40793,258605,32631804,
14/12/2021,ABBV,132,221,2220,1068850,
14/12/2021,ABT,50,54,271,381896,
14/12/2021,AMD,814,2502,14273,6164806,
14/12/2021,AMZN,858,4535,25751,5046894,
14/12/2021,ATVI,133,365,3103,475828,
14/12/2021,BA,372,15767,21594,3123602,
14/12/2021,C,116,49,173,607198,
14/12/2021,CMG,45,0,14,135110,
14/12/2021,CRM,113,305,4380,776110,
14/12/2021,D,30,1,4,68344,
14/12/2021,DAL,57,141,189,4974658,
14/12/2021,DIS,464,2193,16080,3715832,
14/12/2021,EA,39,640,1080,829611,
14/12/2021,EBAY,34,7,52,115975,
14/12/2021,ES,535,407,4194,2179368,
14/12/2021,F,1197,8669,73511,9494467,
14/12/2021,FCX,315,37934,40877,460663,
14/12/2021,GILD,107,397,2051,601538,
14/12/2021,GOOG,372,711,5183,2232756,
14/12/2021,GOOGL,473,2255,12049,2777431,
14/12/2021,GS,218,1102,9085,2984133,
14/12/2021,JPM,219,160,726,1647630,
14/12/2021,K,66,30,79,227018,
14/12/2021,KEY,161,204,589,1230611,
14/12/2021,KO,107,705,5013,600089,
14/12/2021,LUV,73,55,554,547294,
14/12/2021,MA,236,3758,1767,507659,
14/12/2021,META,783,5915,16933,5311735,
14/12/2021,MNST,34,230,854,118444,
14/12/2021,MO,61,427,4136,314480,
14/12/2021,MSFT,851,1786,9617,5274371,
14/12/2021,MU,76,72,989,375372,
14/12/2021,NFLX,313,517,2240,1969657,
14/12/2021,NKE,202,346,2188,4520092,
14/12/2021,NVDA,1206,4971,29421,6638077,
14/12/2021,OXY,166,4129,4866,486376,
14/12/2021,PFE,1241,13922,47334,15691042,
14/12/2021,PG,73,178,1951,788166,
14/12/2021,PM,55,153,3199,254182,
14/12/2021,REGN,43,50,95,425711,
14/12/2021,STZ,77,1292,2338,281669,
14/12/2021,T,236,236,1265,1284252,
14/12/2021,TSLA,6586,136155,1226390,27914773,
14/12/2021,V,98,132,480,9373813,
15/12/2021,A,59,16,20,79771,
15/12/2021,AAL,183,299,1557,1171299,
15/12/2021,AAPL,2527,8268,50536,17039615,
15/12/2021,ABBV,205,180,1232,1717059,
15/12/2021,ABT,52,9,17,188381,
15/12/2021,AMD,1445,3944,17950,12269148,
15/12/2021,AMZN,1217,6393,28764,10832476,
15/12/2021,ATVI,82,50,338,287797,
15/12/2021,BA,439,15232,23769,1557521,
15/12/2021,C,122,128,1169,785176,
15/12/2021,CMG,35,28,103,167533,
15/12/2021,CRM,103,118,348,365413,
15/12/2021,DAL,95,176,742,287600,
15/12/2021,DIS,380,686,5226,1713949,
15/12/2021,EA,23,8,1,106142,
15/12/2021,EBAY,61,22,181,565319,
15/12/2021,EL,25,94,106,366344,
15/12/2021,ES,484,357,2934,1721833,
15/12/2021,F,555,2299,20781,3826903,
15/12/2021,FCX,224,18254,19708,506331,
15/12/2021,GILD,59,10,66,585331,
15/12/2021,GOOG,304,1030,10797,1151816,
15/12/2021,GOOGL,391,1902,8185,4099438,
15/12/2021,GS,122,427,1234,1852212,
15/12/2021,JPM,209,158,412,1387350,
15/12/2021,K,44,26,126,111631,
15/12/2021,KEY,97,59,138,1180832,
15/12/2021,KO,210,2028,18174,1153900,
15/12/2021,LUV,55,15,61,298145,
15/12/2021,MA,115,435,893,478704,
15/12/2021,META,799,16785,37812,6583002,
15/12/2021,MNST,108,1602,5228,493198,
15/12/2021,MO,61,250,713,410474,
15/12/2021,MSFT,744,1705,10765,3080780,
15/12/2021,MU,94,54,487,554921,
15/12/2021,NFLX,301,719,4354,1333391,
15/12/2021,NKE,118,79,645,1366510,
15/12/2021,NVDA,1219,3270,27776,6962671,
15/12/2021,OXY,197,13034,20779,1231863,
15/12/2021,PEP,49,704,1320,350801,
15/12/2021,PFE,1185,55568,217698,9400235,
15/12/2021,PG,96,147,874,812224,
15/12/2021,PM,54,107,1482,230381,
15/12/2021,REGN,100,34,161,834861,
15/12/2021,T,212,203,955,1236312,
15/12/2021,TSLA,4997,144189,1230399,16633445,
15/12/2021,TSN,26,62,287,447412,
15/12/2021,V,214,1086,6237,1534080,
16/12/2021,A,92,23,40,212310,
16/12/2021,AAL,148,88,529,1152939,
16/12/2021,AAPL,2949,10116,56315,23592747,
16/12/2021,ABBV,182,473,3134,1313363,
16/12/2021,ABT,74,33,27,542743,
16/12/2021,AMD,1087,2272,17055,6108718,
16/12/2021,AMZN,1011,6559,35280,6968911,
16/12/2021,ATVI,126,28,361,446058,
16/12/2021,BA,374,14295,24208,1500349,
16/12/2021,C,164,223,317,2100208,
16/12/2021,CMG,115,292,1331,2123946,
16/12/2021,CRM,140,189,1132,678932,
16/12/2021,D,46,33,27,114590,
16/12/2021,DAL,231,187,813,19373845,
16/12/2021,DIS,402,846,9256,7175328,
16/12/2021,EA,29,8,24,109205,
16/12/2021,EBAY,49,23,635,129676,
16/12/2021,EL,40,32,53,157712,
16/12/2021,ES,681,1603,12857,3301003,
16/12/2021,F,855,1280,10555,6311722,
16/12/2021,FCX,517,103834,108043,1289297,
16/12/2021,GILD,113,331,1591,891668,
16/12/2021,GOOG,346,1965,9947,1145740,
16/12/2021,GOOGL,476,2182,8511,3037105,
16/12/2021,GS,265,3974,6504,1936753,
16/12/2021,ILMN,29,23,13,223826,
16/12/2021,JPM,234,292,2536,1760466,
16/12/2021,K,74,32,209,664797,
16/12/2021,KEY,52,8,32,167292,
16/12/2021,KO,187,2122,16295,806594,
16/12/2021,LUV,5053,15234837,6820036,1153789,
16/12/2021,MA,147,2225,1802,453589,
16/12/2021,META,895,4430,22684,5165631,
16/12/2021,MNST,252,1308,4311,416836,
16/12/2021,MO,140,1430,4743,1019194,
16/12/2021,MSFT,709,919,6084,3371589,
16/12/2021,MU,165,284,2636,1051664,
16/12/2021,NFLX,313,1213,6633,1603022,
16/12/2021,NKE,156,118,591,1134121,
16/12/2021,NVDA,1239,1430,8477,5531597,
16/12/2021,OXY,67,133,569,1103037,
16/12/2021,PEP,66,55,239,401497,
16/12/2021,PFE,1180,5996,24174,11189598,
16/12/2021,PG,114,32,218,1111640,
16/12/2021,PM,77,152,1686,400176,
16/12/2021,REGN,111,104,1310,750715,
16/12/2021,STZ,32,86,231,287535,
16/12/2021,T,672,1400,7042,11597324,
16/12/2021,TSLA,6541,205399,2034573,25125713,
16/12/2021,TSN,35,63,183,136605,
16/12/2021,V,255,2053,11893,947759,
17/12/2021,A,135,2222,5591,858744,
17/12/2021,AAL,242,90,540,732151,
17/12/2021,AAPL,1966,5263,36000,10830813,
17/12/2021,ABBV,170,593,2461,553416,
17/12/2021,ABT,104,238,2810,755974,
17/12/2021,AMD,710,2158,14267,4954135,
17/12/2021,AMZN,843,2375,18835,5520874,
17/12/2021,ATVI,81,87,631,433484,
17/12/2021,BA,372,7837,11043,1628617,
17/12/2021,C,156,54,269,1214373,
17/12/2021,CMG,137,66,230,638854,
17/12/2021,CRM,149,170,1344,275737,
17/12/2021,D,52,62,78,182851,
17/12/2021,DAL,153,105,391,688748,
17/12/2021,DIS,437,1336,13035,2677252,
17/12/2021,EA,22,11,49,72886,
17/12/2021,EBAY,45,38,755,122661,
17/12/2021,EL,48,53,153,643896,
17/12/2021,ES,500,679,6179,2782612,
17/12/2021,F,610,640,3021,3861247,
17/12/2021,FCX,206,46348,47566,475118,
17/12/2021,GILD,72,104,779,872013,
17/12/2021,GOOG,380,3782,39478,1909634,
17/12/2021,GOOGL,525,6789,26842,2180195,
17/12/2021,GS,262,2564,9516,1554182,
17/12/2021,ILMN,30,23,31,143668,
17/12/2021,JPM,257,493,2157,1813524,
17/12/2021,K,62,21,141,192937,
17/12/2021,KEY,59,12,141,199716,
17/12/2021,KO,186,738,5500,1128614,
17/12/2021,L,29,2,1,31470,
17/12/2021,LUV,9985,101467433,62468172,2700946,
17/12/2021,MA,199,5182,11233,673985,
17/12/2021,META,697,2113,13071,8393959,
17/12/2021,MNST,56,343,1110,169557,
17/12/2021,MO,128,712,3923,440161,
17/12/2021,MSFT,639,1571,13499,4219151,
17/12/2021,MU,135,1338,11370,690511,
17/12/2021,NFLX,310,433,2047,2500692,
17/12/2021,NKE,142,1973,17837,319585,
17/12/2021,NVDA,931,2917,16362,3513603,
17/12/2021,OXY,59,57,505,432125,
17/12/2021,PEP,54,71,191,385090,
17/12/2021,PFE,1409,15998,54835,13911007,
17/12/2021,PG,189,1014,5165,888873,
17/12/2021,PM,70,394,2128,250906,
17/12/2021,REGN,43,92,995,255535,
17/12/2021,STZ,32,125,219,156299,
17/12/2021,T,444,466,3022,3063942,
17/12/2021,TSLA,7162,169681,1431684,31151320,
17/12/2021,TSN,22,6,5,85604,
17/12/2021,V,125,533,3749,490342,
18/12/2021,A,38,130,307,18811,
18/12/2021,AAL,36,147,709,81387,
18/12/2021,AAPL,896,6418,24603,3893684,
18/12/2021,ABBV,66,1584,9191,481051,
18/12/2021,ABT,63,568,2315,566408,
18/12/2021,AMD,295,6880,25831,1746231,
18/12/2021,AMZN,464,5330,27319,2225383,
18/12/2021,ATVI,23,4,7,84674,
18/12/2021,BA,121,6161,8259,289274,
18/12/2021,C,31,8,27,279436,
18/12/2021,CRM,74,62,188,334710,
18/12/2021,DAL,41,4098,2924,116524,
18/12/2021,DIS,286,1203,8106,1197541,
18/12/2021,ES,91,193,1213,533902,
18/12/2021,F,185,187,590,799361,
18/12/2021,FCX,70,22270,22531,470059,
18/12/2021,GOOG,200,528,3615,1301397,
18/12/2021,GOOGL,556,11997,23954,1471160,
18/12/2021,GS,63,297,4618,153501,
18/12/2021,JPM,148,2289,10439,783769,
18/12/2021,KEY,33,28,50,214265,
18/12/2021,KO,81,1247,11144,106841,
18/12/2021,LUV,3498,59819465,37930691,567334,
18/12/2021,MA,131,3616,2207,149867,
18/12/2021,META,513,10388,31684,2911088,
18/12/2021,MO,43,185,713,196313,
18/12/2021,MSFT,449,7509,28858,1427813,
18/12/2021,MU,136,1615,5153,751704,
18/12/2021,NFLX,159,264,2284,2223566,
18/12/2021,NKE,113,1661,4528,1605081,
18/12/2021,NVDA,483,2507,14029,1671413,
18/12/2021,PEP,22,95,371,93324,
18/12/2021,PFE,549,6556,25405,3490724,
18/12/2021,PG,39,25,333,144294,
18/12/2021,T,126,274,1122,435297,
18/12/2021,TSLA,3426,165761,1473648,9970459,
18/12/2021,V,47,87,805,317060,
19/12/2021,A,45,2,3,14471,
19/12/2021,AAL,38,43,219,206946,
19/12/2021,AAPL,618,5283,24496,2296297,
19/12/2021,ABBV,53,1515,8928,343566,
19/12/2021,ABT,46,339,1436,743318,
19/12/2021,AMD,336,8574,22553,1392485,
19/12/2021,AMZN,588,3630,21586,3061459,
19/12/2021,BA,111,7798,8348,304499,
19/12/2021,C,41,9,17,59941,
19/12/2021,CMG,45,124,696,315099,
19/12/2021,CRM,67,85,819,260463,
19/12/2021,DAL,32,8077,5419,34986,
19/12/2021,DIS,361,1699,11783,3785663,
19/12/2021,ES,139,254,1907,734730,
19/12/2021,F,165,220,1606,727638,
19/12/2021,GILD,24,5,28,112583,
19/12/2021,GOOG,91,111,523,559228,
19/12/2021,GOOGL,676,10937,27229,2429875,
19/12/2021,GS,87,254,4122,349972,
19/12/2021,JPM,105,3405,14282,422591,
19/12/2021,KEY,22,45,381,162600,
19/12/2021,KO,28,80,543,353316,
19/12/2021,LUV,2430,50101113,31523658,447201,
19/12/2021,MA,24,146,1123,290478,
19/12/2021,META,574,6959,31425,1769446,
19/12/2021,MNST,31,7,47,52822,
19/12/2021,MO,43,47,162,531003,
19/12/2021,MSFT,735,12314,47101,2630409,
19/12/2021,MU,194,1070,4299,2556728,
19/12/2021,NFLX,194,307,1943,1740907,
19/12/2021,NKE,189,1356,4150,2171361,
19/12/2021,NVDA,727,10210,34374,2906025,
19/12/2021,OXY,29,265,1087,59105,
19/12/2021,PEP,38,910,3390,142858,
19/12/2021,PFE,542,3730,15718,5522501,
19/12/2021,PG,25,18,28,42729,
19/12/2021,PM,27,33,204,95615,
19/12/2021,T,76,161,1699,477181,
19/12/2021,TSLA,3486,88787,744892,7698121,
19/12/2021,V,21,6,51,49993,
20/12/2021,A,68,5,9,120064,
20/12/2021,AAL,183,74,617,1161263,
20/12/2021,AAPL,1380,9447,59960,9812669,
20/12/2021,ABBV,60,148,889,427764,
20/12/2021,ABT,71,132,417,554313,
20/12/2021,AMD,573,6610,16582,1838532,
20/12/2021,AMZN,755,5419,35321,3653437,
20/12/2021,ATVI,59,21,35,373581,
20/12/2021,BA,277,1690,3428,1351336,
20/12/2021,C,109,44,118,583128,
20/12/2021,CRM,82,111,931,376421,
20/12/2021,D,21,0,0,76139,
20/12/2021,DAL,195,179,1100,1118927,
20/12/2021,DIS,436,2674,9168,3374484,
20/12/2021,EBAY,49,52,533,218288,
20/12/2021,ES,721,738,6135,2331056,
20/12/2021,F,387,491,2089,3181024,
20/12/2021,FCX,273,26625,27896,983564,
20/12/2021,GILD,50,92,225,457998,
20/12/2021,GOOG,232,877,7496,1361655,
20/12/2021,GOOGL,523,4910,23197,2462336,
20/12/2021,GS,212,986,8995,2146747,
20/12/2021,JPM,143,336,1390,1204780,
20/12/2021,KEY,36,83,650,440683,
20/12/2021,KO,71,300,2091,243029,
20/12/2021,LUV,1509,33141758,20970526,562743,
20/12/2021,MA,152,2345,1014,275546,
20/12/2021,META,595,4262,24994,2851388,
20/12/2021,MNST,31,216,842,195822,
20/12/2021,MO,67,263,1158,834033,
20/12/2021,MSFT,572,3127,21508,2061971,
20/12/2021,MU,673,1469,5808,4338411,
20/12/2021,NFLX,334,448,1945,2748955,
20/12/2021,NKE,659,2142,6623,21050557,
20/12/2021,NVDA,909,6558,24833,4622854,
20/12/2021,OXY,73,224,873,561185,
20/12/2021,PEP,32,5,39,186832,
20/12/2021,PFE,1029,2894,16029,7859770,
20/12/2021,PG,83,337,4674,556666,
20/12/2021,REGN,35,40,114,426518,
20/12/2021,STZ,61,1244,2923,853892,
20/12/2021,T,303,381,3488,2503069,
20/12/2021,TSLA,4777,147901,1253216,16641483,
20/12/2021,V,116,418,2390,783415,
21/12/2021,A,92,9,23,129678,
21/12/2021,AAL,253,210,910,1936355,
21/12/2021,AAPL,1436,4175,28460,7966860,
21/12/2021,ABBV,51,62,322,446210,
21/12/2021,ABT,111,20,84,534220,
21/12/2021,AMD,865,1520,11093,5945879,
21/12/2021,AMZN,968,4459,32261,4135331,
21/12/2021,ATVI,96,96,580,814907,
21/12/2021,BA,471,1180,3407,3974694,
21/12/2021,C,71,23,61,361496,
21/12/2021,CMG,23,11,51,146067,
21/12/2021,CRM,77,128,469,381216,
21/12/2021,D,32,3,9,92577,
21/12/2021,DAL,99,411,1533,350796,
21/12/2021,DIS,440,1233,6711,7352369,
21/12/2021,EA,21,44,57,53490,
21/12/2021,EBAY,43,14,39,310132,
21/12/2021,ES,599,900,8961,2157409,
21/12/2021,F,401,1202,4074,2833100,
21/12/2021,FCX,140,21714,23426,291471,
21/12/2021,GILD,83,112,575,550903,
21/12/2021,GOOG,261,689,6975,1333989,
21/12/2021,GOOGL,466,1185,3965,1759512,
21/12/2021,GS,107,441,1251,535923,
21/12/2021,JPM,123,796,2207,891083,
21/12/2021,K,344,76038,274468,2075302,
21/12/2021,KEY,23,103,472,174206,
21/12/2021,KO,29,159,1271,98315,
21/12/2021,LUV,992,23123647,14543529,215236,
21/12/2021,MA,108,857,434,5496824,
21/12/2021,META,647,1579,8696,4641793,
21/12/2021,MNST,32,416,1344,62386,
21/12/2021,MO,128,314,1401,1306296,
21/12/2021,MSFT,652,1987,13934,3129593,
21/12/2021,MU,1147,1186,6287,20541767,
21/12/2021,NFLX,323,383,1489,8448714,
21/12/2021,NKE,667,728,3105,9410721,
21/12/2021,NVDA,884,2333,21467,5085210,
21/12/2021,OXY,63,56,184,384469,
21/12/2021,PEP,27,184,1512,396403,
21/12/2021,PFE,1102,4961,23122,7518552,
21/12/2021,PG,45,42,187,253816,
21/12/2021,PM,31,30,61,204454,
21/12/2021,REGN,23,19,63,105043,
21/12/2021,T,315,419,3746,2487416,
21/12/2021,TSLA,5355,122589,1396268,19508684,
21/12/2021,V,81,93,579,298771,
22/12/2021,A,58,39,92,143272,
22/12/2021,AAL,232,110,637,1798832,
22/12/2021,AAPL,1909,6252,38700,13881719,
22/12/2021,ABBV,86,136,515,798806,
22/12/2021,ABT,101,78,567,909268,
22/12/2021,AMD,935,1890,17113,6818022,
22/12/2021,AMZN,1287,3136,17338,18707607,
22/12/2021,ATVI,107,205,456,842765,
22/12/2021,BA,376,5926,10429,1800185,
22/12/2021,C,100,252,79,335540,
22/12/2021,CMG,34,5,8,87984,
22/12/2021,CRM,84,83,485,257748,
22/12/2021,DAL,69,57,387,517292,
22/12/2021,DIS,518,2474,20313,4989969,
22/12/2021,EBAY,59,97,1176,153803,
22/12/2021,ES,481,935,7830,1652374,
22/12/2021,F,566,1074,4322,5421900,
22/12/2021,FCX,121,1312,1744,866440,
22/12/2021,GILD,75,13,30,655549,
22/12/2021,GOOG,238,948,8867,2229026,
22/12/2021,GOOGL,558,7613,29160,2491168,
22/12/2021,GS,181,6658,7968,1021368,
22/12/2021,JPM,92,71,144,445051,
22/12/2021,K,58,9001,33751,49158,
22/12/2021,KEY,62,114,615,382313,
22/12/2021,KO,44,134,336,560780,
22/12/2021,L,24,449,69,888,
22/12/2021,LUV,761,17192323,10705115,381602,
22/12/2021,MA,90,1103,1111,4622857,
22/12/2021,META,795,9057,16808,3955052,
22/12/2021,MNST,45,272,883,67978,
22/12/2021,MO,92,46,424,663781,
22/12/2021,MSFT,658,2862,14975,4220998,
22/12/2021,MU,527,709,4706,3713168,
22/12/2021,NFLX,279,5837,24292,2744236,
22/12/2021,NKE,166,192,1108,1036357,
22/12/2021,NVDA,1008,2059,16542,6482944,
22/12/2021,OXY,66,68,285,372200,
22/12/2021,PEP,35,76,552,204013,
22/12/2021,PFE,1362,5181,20273,15951600,
22/12/2021,PG,59,154,1776,581474,
22/12/2021,PM,22,23,61,77309,
22/12/2021,REGN,44,20,56,299564,
22/12/2021,SLB,22,3,5,356866,
22/12/2021,STZ,24,213,804,364024,
22/12/2021,T,295,797,7160,1599516,
22/12/2021,TSLA,8730,92465,966276,45534244,
22/12/2021,V,67,103,942,217803,
23/12/2021,A,47,4,10,100359,
23/12/2021,AAL,207,99,433,1306089,
23/12/2021,AAPL,1514,6101,41982,8909177,
23/12/2021,ABBV,52,268,1612,615624,
23/12/2021,ABT,69,106,420,374230,
23/12/2021,AMD,1269,28372,81365,7586510,
23/12/2021,AMZN,955,1778,12879,4866354,
23/12/2021,ATVI,86,47,141,372507,
23/12/2021,BA,386,2078,6587,1519494,
23/12/2021,C,84,11,17,586248,
23/12/2021,CMG,32,8,28,147695,
23/12/2021,CRM,132,520,2793,1662798,
23/12/2021,DAL,66,261,933,285958,
23/12/2021,DIS,356,931,7617,3871145,
23/12/2021,EA,23,21,48,525237,
23/12/2021,EBAY,37,44,263,343669,
23/12/2021,ES,379,376,3094,1243879,
23/12/2021,F,393,327,1165,2229714,
23/12/2021,FCX,116,84,456,972686,
23/12/2021,GILD,68,41,222,692844,
23/12/2021,GOOG,274,430,4736,1910294,
23/12/2021,GOOGL,591,8520,37120,5165291,
23/12/2021,GS,116,4052,4582,607536,
23/12/2021,JPM,112,326,1635,720017,
23/12/2021,KEY,88,516,1486,457613,
23/12/2021,KO,77,416,4318,762995,
23/12/2021,LUV,665,14583911,9027276,165876,
23/12/2021,MA,93,687,876,229461,
23/12/2021,META,750,3707,21841,6368928,
23/12/2021,MO,61,330,1732,291308,
23/12/2021,MSFT,711,6385,37077,4062779,
23/12/2021,MU,854,13783,28862,5284223,
23/12/2021,NFLX,454,19081,83091,3206698,
23/12/2021,NKE,146,234,1280,1048865,
23/12/2021,NVDA,949,3695,26227,6101961,
23/12/2021,OXY,432,44771,32207,691253,
23/12/2021,PEP,21,25,175,260169,
23/12/2021,PFE,714,5259,12029,6339446,
23/12/2021,PG,55,257,1363,202496,
23/12/2021,REGN,36,21,42,286228,
23/12/2021,STZ,24,434,1515,196412,
23/12/2021,T,196,104,706,1412849,
23/12/2021,TSLA,8699,93438,1117250,34146894,
23/12/2021,V,90,294,1915,498761,
24/12/2021,A,60,114,48,37123,
24/12/2021,AAL,56,36,134,90743,
24/12/2021,AAPL,738,1686,11542,4190764,
24/12/2021,ABBV,32,84,406,153792,
24/12/2021,AMD,554,13842,35504,2071754,
24/12/2021,AMZN,509,2824,17929,1966504,
24/12/2021,BA,96,215,1095,229853,
24/12/2021,C,50,5,17,103372,
24/12/2021,CRM,72,57,312,470671,
24/12/2021,DAL,90,145,557,636927,
24/12/2021,DIS,156,1216,6066,871035,
24/12/2021,ES,43,29,160,109040,
24/12/2021,F,239,441,2183,728400,
24/12/2021,FCX,46,129,365,151897,
24/12/2021,GOOG,98,118,380,660846,
24/12/2021,GOOGL,187,4710,17739,1177416,
24/12/2021,GS,63,400,649,408035,
24/12/2021,JPM,45,18,53,190861,
24/12/2021,KEY,58,111,384,138322,
24/12/2021,KO,25,7,18,203496,
24/12/2021,LUV,661,15126855,9311844,549592,
24/12/2021,MA,90,895,1063,79452,
24/12/2021,META,429,1218,7801,3970259,
24/12/2021,MO,30,442,2065,34433,
24/12/2021,MSFT,419,6155,30597,2417314,
24/12/2021,MU,590,28641,66615,1528492,
24/12/2021,NFLX,203,6016,14424,1124520,
24/12/2021,NKE,23,52,411,83342,
24/12/2021,NVDA,464,2875,20749,1781724,
24/12/2021,OXY,121,11248,14088,213598,
24/12/2021,PFE,387,2872,8268,3048024,
24/12/2021,STZ,22,267,825,35744,
24/12/2021,T,108,57,182,167429,
24/12/2021,TSLA,4617,93858,914513,8479808,
24/12/2021,V,31,56,515,135604,
25/12/2021,A,30,4,9,17559,
25/12/2021,AAPL,536,2669,26053,1704149,
25/12/2021,ABT,23,5,11,80108,
25/12/2021,AMD,355,5437,10460,1110902,
25/12/2021,AMZN,393,3595,14854,806311,
25/12/2021,BA,27,37,163,63538,
25/12/2021,CRM,24,30,268,97866,
25/12/2021,DAL,34,10,41,134338,
25/12/2021,DIS,57,192,2599,209025,
25/12/2021,F,47,40,119,114094,
25/12/2021,FCX,370,70234,75816,248868,
25/12/2021,GILD,21,14,177,33485,
25/12/2021,GOOG,76,171,955,839416,
25/12/2021,GOOGL,57,552,4198,535879,
25/12/2021,JPM,37,3,5,311990,
25/12/2021,KEY,90,17,254,537014,
25/12/2021,LUV,475,10421093,6405004,303240,
25/12/2021,MA,34,389,471,580543,
25/12/2021,META,421,4660,42133,2234649,
25/12/2021,MSFT,413,1742,12252,1853035,
25/12/2021,MU,148,4897,14625,514144,
25/12/2021,NFLX,38,135,92,205180,
25/12/2021,NKE,39,70,475,608261,
25/12/2021,NVDA,406,2027,14094,1550706,
25/12/2021,OXY,49,2128,4188,114947,
25/12/2021,PFE,155,2560,9051,659002,
25/12/2021,T,80,124,784,95929,
25/12/2021,TSLA,3839,220517,2217047,7026454,
25/12/2021,V,24,356,2358,399562,
26/12/2021,A,37,3,6,35816,
26/12/2021,AAL,47,32,117,193017,
